cluster	gene
Kidney proximal straight tubule epithelial cell(Kidney)	Dhrs4
Kidney proximal straight tubule epithelial cell(Kidney)	Cks2
Kidney proximal straight tubule epithelial cell(Kidney)	Dgat2
Kidney proximal straight tubule epithelial cell(Kidney)	Ascc1
Kidney proximal straight tubule epithelial cell(Kidney)	Hint1
Kidney proximal straight tubule epithelial cell(Kidney)	Hist1h2bc
Kidney proximal straight tubule epithelial cell(Kidney)	Iyd
Kidney proximal straight tubule epithelial cell(Kidney)	Mlec
Kidney proximal straight tubule epithelial cell(Kidney)	Htra1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc23a1
Kidney proximal straight tubule epithelial cell(Kidney)	Ethe1
Kidney proximal straight tubule epithelial cell(Kidney)	Gm11128
Kidney proximal straight tubule epithelial cell(Kidney)	Enpp2
Kidney proximal straight tubule epithelial cell(Kidney)	Gm2a
Kidney proximal straight tubule epithelial cell(Kidney)	Ctsl
Kidney proximal straight tubule epithelial cell(Kidney)	Slc7a8
Kidney proximal straight tubule epithelial cell(Kidney)	Napsa
Kidney proximal straight tubule epithelial cell(Kidney)	Susd2
Kidney proximal straight tubule epithelial cell(Kidney)	Pdzd3
Kidney proximal straight tubule epithelial cell(Kidney)	BC024386
Kidney proximal straight tubule epithelial cell(Kidney)	Scrn2
Kidney proximal straight tubule epithelial cell(Kidney)	Pcbd1
Kidney proximal straight tubule epithelial cell(Kidney)	Lap3
Kidney proximal straight tubule epithelial cell(Kidney)	Dio1
Kidney proximal straight tubule epithelial cell(Kidney)	Ces1e
Kidney proximal straight tubule epithelial cell(Kidney)	Ghr
Kidney proximal straight tubule epithelial cell(Kidney)	Pyroxd2
Kidney proximal straight tubule epithelial cell(Kidney)	Aldh9a1
Kidney proximal straight tubule epithelial cell(Kidney)	Clec2h
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem37
Kidney proximal straight tubule epithelial cell(Kidney)	Slc22a28
Kidney proximal straight tubule epithelial cell(Kidney)	Shmt2
Kidney proximal straight tubule epithelial cell(Kidney)	Fads3
Kidney proximal straight tubule epithelial cell(Kidney)	Kmo
Kidney proximal straight tubule epithelial cell(Kidney)	Atp6v1b2
Kidney proximal straight tubule epithelial cell(Kidney)	Aadat
Kidney proximal straight tubule epithelial cell(Kidney)	Tstd1
Kidney proximal straight tubule epithelial cell(Kidney)	Fitm1
Kidney proximal straight tubule epithelial cell(Kidney)	Ildr2
Kidney proximal straight tubule epithelial cell(Kidney)	Fahd1
Kidney proximal straight tubule epithelial cell(Kidney)	Hlf
Kidney proximal straight tubule epithelial cell(Kidney)	Ostb
Kidney proximal straight tubule epithelial cell(Kidney)	Gsta3
Kidney proximal straight tubule epithelial cell(Kidney)	Cml3
Kidney proximal straight tubule epithelial cell(Kidney)	Ndufv3
Kidney proximal straight tubule epithelial cell(Kidney)	Slc16a9
Kidney proximal straight tubule epithelial cell(Kidney)	Hmgcs1
Kidney proximal straight tubule epithelial cell(Kidney)	Nme1
Kidney proximal straight tubule epithelial cell(Kidney)	Paqr9
Kidney proximal straight tubule epithelial cell(Kidney)	Gcsh
Kidney proximal straight tubule epithelial cell(Kidney)	Prlr
Kidney proximal straight tubule epithelial cell(Kidney)	Sod1
Kidney proximal straight tubule epithelial cell(Kidney)	Cdhr5
Kidney proximal straight tubule epithelial cell(Kidney)	1190007F08Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Mfsd1
Kidney proximal straight tubule epithelial cell(Kidney)	Cyp2e1
Kidney proximal straight tubule epithelial cell(Kidney)	Nit2
Kidney proximal straight tubule epithelial cell(Kidney)	0610012H03Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Hadh
Kidney proximal straight tubule epithelial cell(Kidney)	Ugt2b34
Kidney proximal straight tubule epithelial cell(Kidney)	Cth
Kidney proximal straight tubule epithelial cell(Kidney)	Tnfrsf21
Kidney proximal straight tubule epithelial cell(Kidney)	Adck3
Kidney proximal straight tubule epithelial cell(Kidney)	Gipc2
Kidney proximal straight tubule epithelial cell(Kidney)	Osta
Kidney proximal straight tubule epithelial cell(Kidney)	Apob
Kidney proximal straight tubule epithelial cell(Kidney)	Slc22a5
Kidney proximal straight tubule epithelial cell(Kidney)	Ppa2
Kidney proximal straight tubule epithelial cell(Kidney)	Slc5a8
Kidney proximal straight tubule epithelial cell(Kidney)	Cbs
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem106a
Kidney proximal straight tubule epithelial cell(Kidney)	Apeh
Kidney proximal straight tubule epithelial cell(Kidney)	Aco1
Kidney proximal straight tubule epithelial cell(Kidney)	Gjb2
Kidney proximal straight tubule epithelial cell(Kidney)	D630029K05Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem8
Kidney proximal straight tubule epithelial cell(Kidney)	St8sia1
Kidney proximal straight tubule epithelial cell(Kidney)	Car12
Kidney proximal straight tubule epithelial cell(Kidney)	Polr3e
Kidney proximal straight tubule epithelial cell(Kidney)	Nipsnap1
Kidney proximal straight tubule epithelial cell(Kidney)	Enpp6
Kidney proximal straight tubule epithelial cell(Kidney)	Kcnk5
Kidney proximal straight tubule epithelial cell(Kidney)	Nr1h4
Kidney proximal straight tubule epithelial cell(Kidney)	Adhfe1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc39a5
Kidney proximal straight tubule epithelial cell(Kidney)	Ddt
Kidney proximal straight tubule epithelial cell(Kidney)	Slc19a1
Kidney proximal straight tubule epithelial cell(Kidney)	Rbpms2
Kidney proximal straight tubule epithelial cell(Kidney)	Npl
Kidney proximal straight tubule epithelial cell(Kidney)	Pepd
Kidney proximal straight tubule epithelial cell(Kidney)	Mgat3
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem150a
Kidney proximal straight tubule epithelial cell(Kidney)	Hsd3b2
Kidney proximal straight tubule epithelial cell(Kidney)	Mpv17l
Kidney proximal straight tubule epithelial cell(Kidney)	Dhfr
Kidney proximal straight tubule epithelial cell(Kidney)	Ces1f
Kidney proximal straight tubule epithelial cell(Kidney)	Comt
Kidney proximal straight tubule epithelial cell(Kidney)	Hibadh
Kidney proximal straight tubule epithelial cell(Kidney)	Fggy
Kidney proximal straight tubule epithelial cell(Kidney)	Gm10804
Kidney proximal straight tubule epithelial cell(Kidney)	Nlrp6
Kidney proximal straight tubule epithelial cell(Kidney)	Slc16a1
Kidney proximal straight tubule epithelial cell(Kidney)	Osbpl8
Kidney proximal straight tubule epithelial cell(Kidney)	Rps27l
Kidney proximal straight tubule epithelial cell(Kidney)	Ppara
Kidney proximal straight tubule epithelial cell(Kidney)	Gpr137b
Kidney proximal straight tubule epithelial cell(Kidney)	Adh1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc34a3
Kidney proximal straight tubule epithelial cell(Kidney)	Slc6a13
Kidney proximal straight tubule epithelial cell(Kidney)	Zmynd10
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem176a
Kidney proximal straight tubule epithelial cell(Kidney)	Acot12
Kidney proximal straight tubule epithelial cell(Kidney)	G0s2
Kidney proximal straight tubule epithelial cell(Kidney)	Slc6a18
Kidney proximal straight tubule epithelial cell(Kidney)	Cyp4b1
Kidney proximal straight tubule epithelial cell(Kidney)	Atp6v1g1
Kidney proximal straight tubule epithelial cell(Kidney)	Dleu7
Kidney proximal straight tubule epithelial cell(Kidney)	1810027O10Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Sepx1
Kidney proximal straight tubule epithelial cell(Kidney)	Man1a
Kidney proximal straight tubule epithelial cell(Kidney)	Gm10768
Kidney proximal straight tubule epithelial cell(Kidney)	Fxyd2
Kidney proximal straight tubule epithelial cell(Kidney)	Lyplal1
Kidney proximal straight tubule epithelial cell(Kidney)	Acot4
Kidney proximal straight tubule epithelial cell(Kidney)	Pgpep1
Kidney proximal straight tubule epithelial cell(Kidney)	Acss2
Kidney proximal straight tubule epithelial cell(Kidney)	Tmigd1
Kidney proximal straight tubule epithelial cell(Kidney)	Afmid
Kidney proximal straight tubule epithelial cell(Kidney)	Slc5a11
Kidney proximal straight tubule epithelial cell(Kidney)	Ldhd
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem64
Kidney proximal straight tubule epithelial cell(Kidney)	Rhobtb1
Kidney proximal straight tubule epithelial cell(Kidney)	B3gat2
Kidney proximal straight tubule epithelial cell(Kidney)	Arsb
Kidney proximal straight tubule epithelial cell(Kidney)	Mpp1
Kidney proximal straight tubule epithelial cell(Kidney)	Acp5
Kidney proximal straight tubule epithelial cell(Kidney)	5730469M10Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Cotl1
Kidney proximal straight tubule epithelial cell(Kidney)	Wdr18
Kidney proximal straight tubule epithelial cell(Kidney)	Slc5a10
Kidney proximal straight tubule epithelial cell(Kidney)	Slc9a3r1
Kidney proximal straight tubule epithelial cell(Kidney)	1700016C15Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Bckdha
Kidney proximal straight tubule epithelial cell(Kidney)	Slc16a12
Kidney proximal straight tubule epithelial cell(Kidney)	Chchd2
Kidney proximal straight tubule epithelial cell(Kidney)	Ankrd13c
Kidney proximal straight tubule epithelial cell(Kidney)	Anpep
Kidney proximal straight tubule epithelial cell(Kidney)	Cib1
Kidney proximal straight tubule epithelial cell(Kidney)	Abhd3
Kidney proximal straight tubule epithelial cell(Kidney)	Fhl1
Kidney proximal straight tubule epithelial cell(Kidney)	Vnn1
Kidney proximal straight tubule epithelial cell(Kidney)	Gm5480
Kidney proximal straight tubule epithelial cell(Kidney)	Renbp
Kidney proximal straight tubule epithelial cell(Kidney)	Cndp2
Kidney proximal straight tubule epithelial cell(Kidney)	Clrn3
Kidney proximal straight tubule epithelial cell(Kidney)	Suclg2
Kidney proximal straight tubule epithelial cell(Kidney)	Steap2
Kidney proximal straight tubule epithelial cell(Kidney)	Acnat1
Kidney proximal straight tubule epithelial cell(Kidney)	Osgin1
Kidney proximal straight tubule epithelial cell(Kidney)	Pxmp2
Kidney proximal straight tubule epithelial cell(Kidney)	Bhmt2
Kidney proximal straight tubule epithelial cell(Kidney)	Acnat2
Kidney proximal straight tubule epithelial cell(Kidney)	2210404O07Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Trim63
Kidney proximal straight tubule epithelial cell(Kidney)	Aqp11
Kidney proximal straight tubule epithelial cell(Kidney)	Cisd3
Kidney proximal straight tubule epithelial cell(Kidney)	Slc2a5
Kidney proximal straight tubule epithelial cell(Kidney)	Hebp1
Kidney proximal straight tubule epithelial cell(Kidney)	5033411D12Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Sod2
Kidney proximal straight tubule epithelial cell(Kidney)	Gjb1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc36a1
Kidney proximal straight tubule epithelial cell(Kidney)	Mdh1
Kidney proximal straight tubule epithelial cell(Kidney)	Tmbim6
Kidney proximal straight tubule epithelial cell(Kidney)	Phyhd1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc22a29
Kidney proximal straight tubule epithelial cell(Kidney)	Hpn
Kidney proximal straight tubule epithelial cell(Kidney)	Vdac1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc30a2
Kidney proximal straight tubule epithelial cell(Kidney)	Hyi
Kidney proximal straight tubule epithelial cell(Kidney)	Echdc2
Kidney proximal straight tubule epithelial cell(Kidney)	Entpd5
Kidney proximal straight tubule epithelial cell(Kidney)	Tpt1
Kidney proximal straight tubule epithelial cell(Kidney)	Eps8
Kidney proximal straight tubule epithelial cell(Kidney)	Hpd
Kidney proximal straight tubule epithelial cell(Kidney)	Galnt3
Kidney proximal straight tubule epithelial cell(Kidney)	Gc
Kidney proximal straight tubule epithelial cell(Kidney)	Mdk
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem205
Kidney proximal straight tubule epithelial cell(Kidney)	Cyp24a1
Kidney proximal straight tubule epithelial cell(Kidney)	Gsr
Kidney proximal straight tubule epithelial cell(Kidney)	Hspa8
Kidney proximal straight tubule epithelial cell(Kidney)	Tpmt
Kidney proximal straight tubule epithelial cell(Kidney)	Dnajc13
Kidney proximal straight tubule epithelial cell(Kidney)	Gpt2
Kidney proximal straight tubule epithelial cell(Kidney)	Kif12
Kidney proximal straight tubule epithelial cell(Kidney)	Txndc17
Kidney proximal straight tubule epithelial cell(Kidney)	Grtp1
Kidney proximal straight tubule epithelial cell(Kidney)	Bnc2
Kidney proximal straight tubule epithelial cell(Kidney)	Mosc2
Kidney proximal straight tubule epithelial cell(Kidney)	L2hgdh
Kidney proximal straight tubule epithelial cell(Kidney)	Cyp4a14
Kidney proximal straight tubule epithelial cell(Kidney)	St6galnac2
Kidney proximal straight tubule epithelial cell(Kidney)	Lgals1
Kidney proximal straight tubule epithelial cell(Kidney)	Fam195a
Kidney proximal straight tubule epithelial cell(Kidney)	Scpep1
Kidney proximal straight tubule epithelial cell(Kidney)	Tgm2
Kidney proximal straight tubule epithelial cell(Kidney)	Acy1
Kidney proximal straight tubule epithelial cell(Kidney)	Mlxipl
Kidney proximal straight tubule epithelial cell(Kidney)	Acad11
Kidney proximal straight tubule epithelial cell(Kidney)	Fam132a
Kidney proximal straight tubule epithelial cell(Kidney)	Dnajc19
Kidney proximal straight tubule epithelial cell(Kidney)	Cyp2j13
Kidney proximal straight tubule epithelial cell(Kidney)	Sap30
Kidney proximal straight tubule epithelial cell(Kidney)	Acadm
Kidney proximal straight tubule epithelial cell(Kidney)	Arl6ip1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc22a22
Kidney proximal straight tubule epithelial cell(Kidney)	Tprkb
Kidney proximal straight tubule epithelial cell(Kidney)	Prdx5
Kidney proximal straight tubule epithelial cell(Kidney)	Slc6a8
Kidney proximal straight tubule epithelial cell(Kidney)	Mrpl50
Kidney proximal straight tubule epithelial cell(Kidney)	Abhd14a
Kidney proximal straight tubule epithelial cell(Kidney)	Slc29a3
Kidney proximal straight tubule epithelial cell(Kidney)	Por
Kidney proximal straight tubule epithelial cell(Kidney)	Ptprd
Kidney proximal straight tubule epithelial cell(Kidney)	Mvd
Kidney proximal straight tubule epithelial cell(Kidney)	Prkaa2
Kidney proximal straight tubule epithelial cell(Kidney)	Dpyd
Kidney proximal straight tubule epithelial cell(Kidney)	Mrpl12
Kidney proximal straight tubule epithelial cell(Kidney)	Osbpl6
Kidney proximal straight tubule epithelial cell(Kidney)	Mocs2
Kidney proximal straight tubule epithelial cell(Kidney)	Cyp2j11
Kidney proximal straight tubule epithelial cell(Kidney)	Rnf181
Kidney proximal straight tubule epithelial cell(Kidney)	Gclm
Kidney proximal straight tubule epithelial cell(Kidney)	Glb1l
Kidney proximal straight tubule epithelial cell(Kidney)	Evc
Kidney proximal straight tubule epithelial cell(Kidney)	Acat2
Kidney proximal straight tubule epithelial cell(Kidney)	Gpc4
Kidney proximal straight tubule epithelial cell(Kidney)	Ak2
Kidney proximal straight tubule epithelial cell(Kidney)	Adk
Kidney proximal straight tubule epithelial cell(Kidney)	Pls1
Kidney proximal straight tubule epithelial cell(Kidney)	Slc35e3
Kidney proximal straight tubule epithelial cell(Kidney)	Galnt14
Kidney proximal straight tubule epithelial cell(Kidney)	Id2
Kidney proximal straight tubule epithelial cell(Kidney)	Acbd4
Kidney proximal straight tubule epithelial cell(Kidney)	Slc25a39
Kidney proximal straight tubule epithelial cell(Kidney)	Snx8
Kidney proximal straight tubule epithelial cell(Kidney)	Ap2a2
Kidney proximal straight tubule epithelial cell(Kidney)	C130074G19Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Hacl1
Kidney proximal straight tubule epithelial cell(Kidney)	Dpp7
Kidney proximal straight tubule epithelial cell(Kidney)	Acox3
Kidney proximal straight tubule epithelial cell(Kidney)	Gchfr
Kidney proximal straight tubule epithelial cell(Kidney)	Ahcyl2
Kidney proximal straight tubule epithelial cell(Kidney)	Sgk2
Kidney proximal straight tubule epithelial cell(Kidney)	AI428936
Kidney proximal straight tubule epithelial cell(Kidney)	AI317395
Kidney proximal straight tubule epithelial cell(Kidney)	Slc22a23
Kidney proximal straight tubule epithelial cell(Kidney)	Ech1
Kidney proximal straight tubule epithelial cell(Kidney)	Bid
Kidney proximal straight tubule epithelial cell(Kidney)	Sigirr
Kidney proximal straight tubule epithelial cell(Kidney)	Spr
Kidney proximal straight tubule epithelial cell(Kidney)	Mrps21
Kidney proximal straight tubule epithelial cell(Kidney)	Slc31a1
Kidney proximal straight tubule epithelial cell(Kidney)	Tmem120a
Kidney proximal straight tubule epithelial cell(Kidney)	Glud1
Kidney proximal straight tubule epithelial cell(Kidney)	Tpp1
Kidney proximal straight tubule epithelial cell(Kidney)	Gpm6a
Kidney proximal straight tubule epithelial cell(Kidney)	Snx7
Kidney proximal straight tubule epithelial cell(Kidney)	Phyh
Kidney proximal straight tubule epithelial cell(Kidney)	Sult1c2
Kidney proximal straight tubule epithelial cell(Kidney)	BC016495
Kidney proximal straight tubule epithelial cell(Kidney)	Csrp2
Kidney proximal straight tubule epithelial cell(Kidney)	Nit1
Kidney proximal straight tubule epithelial cell(Kidney)	Sms
Kidney proximal straight tubule epithelial cell(Kidney)	Fuca1
Kidney proximal straight tubule epithelial cell(Kidney)	D630045J12Rik
Kidney proximal straight tubule epithelial cell(Kidney)	Lypla1
Kidney proximal straight tubule epithelial cell(Kidney)	D16H22S680E
